condition,row_index,predicted_class,rank,feature,feature_group,transformed_value,model_weight,contribution,contribution_type
C_RIDGE,244,3,6,hedge_score,handcrafted_linguistic,-1.0162925720214844,-0.0960603786647221,0.09762544930252814,input_times_coefficient
C_RIDGE,244,3,7,like,textual,0.27315843632045483,-0.35090300132804025,-0.09585211514292197,input_times_coefficient
C_RIDGE,244,3,8,diet,textual,0.29074572881434296,0.2611730321413941,0.07593494357660144,input_times_coefficient
C_RIDGE,244,3,9,did,textual,0.1286506526685394,0.5291093398833878,0.06807026190901788,input_times_coefficient
C_RIDGE,244,3,10,really,textual,0.07937747154542597,0.6733845178867277,0.05345156040768412,input_times_coefficient
C_RIDGE,248,1,1,inattentive,textual,0.46991722266649893,0.6243844624053035,0.29340901244961526,input_times_coefficient
C_RIDGE,248,1,2,hyperactive,textual,0.42206424778945134,0.25835105834573446,0.10904074510630107,input_times_coefficient
C_RIDGE,248,1,3,constantly,textual,0.30395024312810376,0.3240702567722296,0.0985012333365062,input_times_coefficient
C_RIDGE,248,1,4,people,textual,0.15807315555884752,-0.5347301324810902,-0.08452647941368652,input_times_coefficient
C_RIDGE,248,1,5,easily,textual,0.10834333182794402,0.7204543288793926,0.07805642242065874,input_times_coefficient
C_RIDGE,248,1,6,impulsive,textual,0.10934692981841951,0.6439871608441068,0.07041801888078378,input_times_coefficient
C_RIDGE,248,1,7,need,textual,0.0701413921679875,-0.9002466198608725,-0.06314455121156662,input_times_coefficient
C_RIDGE,248,1,8,start,textual,0.08130202264815457,0.6728192195946037,0.054701563429594154,input_times_coefficient
C_RIDGE,248,1,9,struggling,textual,0.33771509623884216,-0.138067387629294,-0.046627441100672545,input_times_coefficient
C_RIDGE,248,1,10,way,textual,0.07342920333531894,-0.6149771460808139,-0.04515728190614222,input_times_coefficient
C_RIDGE,262,4,1,likes_within_platform_percentile,engagement_or_format,0.6969696879386902,-0.33844242111548756,-0.23588410863007614,input_times_coefficient
C_RIDGE,262,4,2,views_within_platform_percentile,engagement_or_format,0.5757575631141663,0.3100278812723227,0.1785008974188006,input_times_coefficient
C_RIDGE,262,4,3,duration_sec_within_platform_percentile,engagement_or_format,0.40656566619873047,-0.3779996770206757,-0.15368169051081598,input_times_coefficient
C_RIDGE,262,4,4,did,textual,0.2713989251829123,0.4343428596011116,0.11788018525661427,input_times_coefficient
C_RIDGE,262,4,5,fast,textual,0.14353050664151604,-0.7221298919368807,-0.10364766925068371,input_times_coefficient
C_RIDGE,262,4,6,say,textual,0.1092456455798352,0.8025890919442854,0.08767936348478717,input_times_coefficient
C_RIDGE,262,4,7,just,textual,0.25844886423740765,0.3310177403792138,0.08555115904344088,input_times_coefficient
C_RIDGE,262,4,8,single,textual,0.15152247608649935,0.524027563295217,0.07940195392806605,input_times_coefficient
C_RIDGE,262,4,9,don,textual,0.14578437883291956,0.5125617751146213,0.07472349999858367,input_times_coefficient
C_RIDGE,262,4,10,nervous,textual,0.13569946259145615,0.508948381878824,0.06906402190774762,input_times_coefficient
C_RIDGE,263,2,1,likes_within_platform_percentile,engagement_or_format,0.8888888955116272,0.3014557501513147,0.2679606687976312,input_times_coefficient
C_RIDGE,263,2,2,views_within_platform_percentile,engagement_or_format,0.8560606241226196,-0.17975802167695326,-0.15388376422782,input_times_coefficient
C_RIDGE,263,2,3,remember,textual,0.2099022334170991,0.6210947239970627,0.1303691697305602,input_times_coefficient
