condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank,ranking_view
C_LOGISTIC_REGRESSION,final_training_fit,4,233,sleep,textual,coefficient,-2.3273793813406587,2.3273793813406587,negative,11,,5,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,84,emotions,textual,coefficient,-2.156665107424536,2.156665107424536,negative,14,,6,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,179,memory,textual,coefficient,-2.1087906241684915,2.1087906241684915,negative,17,,7,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,129,hyperactive,textual,coefficient,-2.0306835400028636,2.0306835400028636,negative,21,,8,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,241,stimulants,textual,coefficient,-1.9980774049467294,1.9980774049467294,negative,22,,9,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,277,uh,textual,coefficient,-1.971749464912914,1.971749464912914,negative,23,,10,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,222,school,textual,coefficient,-1.9413281248610377,1.9413281248610377,negative,24,,11,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,65,diet,textual,coefficient,-1.922774937264226,1.922774937264226,negative,25,,12,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,43,certain,textual,coefficient,-1.905506386709398,1.905506386709398,negative,26,,13,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,16,adult,textual,coefficient,-1.8972250964168356,1.8972250964168356,negative,27,,14,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,267,thinking,textual,coefficient,-1.865655228616834,1.865655228616834,negative,29,,15,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,6,activity,textual,coefficient,-1.8514812137389596,1.8514812137389596,negative,31,,16,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,14,adhd symptoms,textual,coefficient,-1.7999228224901718,1.7999228224901718,negative,34,,17,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,68,differently,textual,coefficient,-1.7987636493085204,1.7987636493085204,negative,35,,18,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,211,really,textual,coefficient,-1.7673305568730846,1.7673305568730846,negative,38,,19,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,94,fast,textual,coefficient,-1.7635776314020808,1.7635776314020808,negative,39,,20,largest_negative
