condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank
C_DECISION_TREE,final_training_fit,all,241,structure,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,242,struggle,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,243,struggles,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,244,struggling,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,245,study,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,246,stuff,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,247,sugar,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,248,support,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,249,sure,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,250,symptoms,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,251,symptoms adhd,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,252,taking,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,253,talk,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,254,talking,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,255,task,textual,gini_importance,0.0,0.0,zero,14,14,1
