condition_a,condition_b,metric,mean_a_minus_b,sample_std_a_minus_b,minimum_a_minus_b,maximum_a_minus_b,condition_a_fold_wins,condition_b_fold_wins,ties,higher_is_better,inferential_test_performed
A_LOGISTIC_REGRESSION,C_RIDGE,quadratic_weighted_kappa,0.03302853369497842,0.11906903267401706,-0.06926385058825801,0.21428689065105427,2,3,0,True,False
A_LOGISTIC_REGRESSION,C_RIDGE,accuracy,0.027783187276858145,0.056278430251433906,-0.025641025641025716,0.11392405063291139,3,2,0,True,False
A_LOGISTIC_REGRESSION,C_RIDGE,weighted_f1,0.015687159907989745,0.052873837395776016,-0.027241000736209386,0.10440232863379328,2,3,0,True,False
A_LOGISTIC_REGRESSION,C_RIDGE,mean_absolute_error,-0.04024667315806565,0.12145965041542142,-0.24050632911392433,0.05128205128205132,2,2,1,False,False
A_LOGISTIC_REGRESSION,C_COMPLEMENT_NB,quadratic_weighted_kappa,-0.0508670799504886,0.0773534893993904,-0.1746869252152563,0.005072494361940572,2,3,0,True,False
A_LOGISTIC_REGRESSION,C_COMPLEMENT_NB,accuracy,-0.028270042194092813,0.05530566144973002,-0.11538461538461542,0.03797468354430378,1,4,0,True,False
A_LOGISTIC_REGRESSION,C_COMPLEMENT_NB,weighted_f1,-0.009644581890741044,0.049305282668290616,-0.0850512332838963,0.05022355897226527,2,3,0,True,False
A_LOGISTIC_REGRESSION,C_COMPLEMENT_NB,mean_absolute_error,0.04368711457319054,0.09081663385204836,-0.03797468354430378,0.1923076923076924,1,2,2,False,False
A_LOGISTIC_REGRESSION,C_DECISION_TREE,quadratic_weighted_kappa,0.15796189842199787,0.07656798117538176,0.048158582573554265,0.2641357375897045,5,0,0,True,False
A_LOGISTIC_REGRESSION,C_DECISION_TREE,accuracy,0.10970464135021096,0.05295279322032416,0.050632911392405056,0.16666666666666669,5,0,0,True,False
A_LOGISTIC_REGRESSION,C_DECISION_TREE,weighted_f1,0.13758931727089138,0.07627036428547508,0.033213299742428704,0.2298471135625049,5,0,0,True,False
A_LOGISTIC_REGRESSION,C_DECISION_TREE,mean_absolute_error,-0.13576760791950668,0.16960812327997504,-0.33333333333333337,0.012820512820512775,4,1,0,False,False
A_LOGISTIC_REGRESSION,D_FROZEN_MINILM,quadratic_weighted_kappa,-0.048805592345762705,0.1363140752900742,-0.20666430889330978,0.11535709782067238,2,3,0,True,False
A_LOGISTIC_REGRESSION,D_FROZEN_MINILM,accuracy,-0.0051931191171697534,0.073179276892364,-0.11538461538461542,0.06329113924050639,3,2,0,True,False
A_LOGISTIC_REGRESSION,D_FROZEN_MINILM,weighted_f1,-0.030297055515582316,0.06625154467398596,-0.12193691036808452,0.034333005119037474,2,3,0,True,False
A_LOGISTIC_REGRESSION,D_FROZEN_MINILM,mean_absolute_error,0.06939305420318083,0.11594989286455995,-0.08860759493670878,0.23076923076923084,1,4,0,False,False
A_LOGISTIC_REGRESSION,E_FINETUNED_BERT,quadratic_weighted_kappa,-0.04638679820887737,0.10823152406797416,-0.14896803332973513,0.12785862523480596,1,4,0,True,False
A_LOGISTIC_REGRESSION,E_FINETUNED_BERT,accuracy,-0.02557611165206103,0.07892637495475988,-0.1282051282051282,0.07692307692307693,2,3,0,True,False
A_LOGISTIC_REGRESSION,E_FINETUNED_BERT,weighted_f1,-0.017942872600402317,0.07583412078344372,-0.10753149972521558,0.07324014510335242,2,3,0,True,False
A_LOGISTIC_REGRESSION,E_FINETUNED_BERT,mean_absolute_error,0.06679649464459592,0.142625023040083,-0.15189873417721522,0.23076923076923084,1,4,0,False,False
A_LOGISTIC_REGRESSION,BASELINE_MOST_FREQUENT,quadratic_weighted_kappa,0.3812104011386105,0.08616604092582285,0.3070266528210453,0.4921946740128559,5,0,0,True,False
A_LOGISTIC_REGRESSION,BASELINE_MOST_FREQUENT,accuracy,0.07900032456994482,0.053710123380521585,-0.012820512820512886,0.11538461538461536,4,1,0,True,False
A_LOGISTIC_REGRESSION,BASELINE_MOST_FREQUENT,weighted_f1,0.23104001768473062,0.04309145835998097,0.1605338844394302,0.2715589462245638,5,0,0,True,False
A_LOGISTIC_REGRESSION,BASELINE_MOST_FREQUENT,mean_absolute_error,-0.3414800389483933,0.07519718968598674,-0.4177215189873419,-0.23076923076923062,5,0,0,False,False
A_LOGISTIC_REGRESSION,BASELINE_STRATIFIED_RANDOM,quadratic_weighted_kappa,0.2994468219615991,0.17144147816458574,0.12545658417553188,0.5003554737296982,5,0,0,True,False
A_LOGISTIC_REGRESSION,BASELINE_STRATIFIED_RANDOM,accuracy,0.1273287893541058,0.07893471659613964,-0.012820512820512886,0.17721518987341778,4,1,0,True,False
A_LOGISTIC_REGRESSION,BASELINE_STRATIFIED_RANDOM,weighted_f1,0.1158964118698084,0.06920038588563603,-0.006752050243953089,0.1607317879569141,4,1,0,True,False
A_LOGISTIC_REGRESSION,BASELINE_STRATIFIED_RANDOM,mean_absolute_error,-0.31051606621226874,0.1486126174416517,-0.45569620253164567,-0.10256410256410242,5,0,0,False,False
A_RIDGE,A_COMPLEMENT_NB,quadratic_weighted_kappa,-0.004127879684028368,0.049837805805522946,-0.06915179440895891,0.04042328429329234,3,2,0,True,False
A_RIDGE,A_COMPLEMENT_NB,accuracy,-0.023044466082440762,0.05447459581313358,-0.10256410256410248,0.03797468354430378,1,2,2,True,False
A_RIDGE,A_COMPLEMENT_NB,weighted_f1,0.012063685120444378,0.03833216023105701,-0.04367153314521738,0.057609835767513384,3,2,0,True,False
A_RIDGE,A_COMPLEMENT_NB,mean_absolute_error,3.245699448235495e-05,0.072655509563837,-0.07594936708860767,0.08974358974358987,3,2,0,False,False
A_RIDGE,A_DECISION_TREE,quadratic_weighted_kappa,0.2043419554726543,0.06415991242316,0.1509012077147591,0.3149889730226358,5,0,0,True,False
A_RIDGE,A_DECISION_TREE,accuracy,0.11739694904251867,0.026274784029053738,0.07594936708860761,0.14102564102564097,5,0,0,True,False
A_RIDGE,A_DECISION_TREE,weighted_f1,0.1482509157247262,0.042425703371753776,0.08778609367781809,0.20189956242587823,5,0,0,True,False
A_RIDGE,A_DECISION_TREE,mean_absolute_error,-0.1713729308666017,0.1537345424420279,-0.3717948717948717,-0.02564102564102566,5,0,0,False,False
A_RIDGE,B_LOGISTIC_REGRESSION,quadratic_weighted_kappa,-0.02109530767543687,0.06040464538781967,-0.10138304440076368,0.05711552790477398,2,3,0,True,False
A_RIDGE,B_LOGISTIC_REGRESSION,accuracy,-0.005258033106134352,0.034375044876618605,-0.03846153846153838,0.050632911392405,1,3,1,True,False
A_RIDGE,B_LOGISTIC_REGRESSION,weighted_f1,-0.01141999768619344,0.03369442060461142,-0.04950200053737591,0.03585625129928921,1,4,0,True,False
A_RIDGE,B_LOGISTIC_REGRESSION,mean_absolute_error,0.028367413177539814,0.060776469671080136,-0.06329113924050622,0.08974358974358976,1,3,1,False,False
A_RIDGE,B_RIDGE,quadratic_weighted_kappa,0.022927677106734812,0.04100158102770377,-0.018454571256793173,0.06940267797304439,3,2,0,True,False
A_RIDGE,B_RIDGE,accuracy,0.005160662122687454,0.02487977357382799,-0.0253164556962025,0.03846153846153849,3,2,0,True,False
