condition_a,condition_b,metric,observed_a_minus_b,bootstrap_mean_a_minus_b,ci_low,ci_high,confidence_level,valid_resamples,higher_is_better
B_LOGISTIC_REGRESSION,C_DECISION_TREE,quadratic_weighted_kappa,0.08140392479545089,0.08517256736142476,-0.2065601507239289,0.36913404867598504,0.95,10000,True
B_LOGISTIC_REGRESSION,D_FROZEN_MINILM,quadratic_weighted_kappa,-0.010583799220316936,-0.012484992009150086,-0.3078385307636376,0.29486281678043774,0.95,10000,True
B_LOGISTIC_REGRESSION,E_FINETUNED_BERT,quadratic_weighted_kappa,-0.11657879966231155,-0.1150602404479507,-0.38237140211468984,0.1494254701442255,0.95,10000,True
B_LOGISTIC_REGRESSION,BASELINE_MOST_FREQUENT,quadratic_weighted_kappa,0.1862955032119914,0.18879927690739828,-0.05692758476349935,0.429361663605056,0.95,10000,True
B_LOGISTIC_REGRESSION,BASELINE_STRATIFIED_RANDOM,quadratic_weighted_kappa,0.19966783919193298,0.20340479401289419,-0.14714833644430833,0.5472701536473387,0.95,10000,True
B_RIDGE,B_COMPLEMENT_NB,quadratic_weighted_kappa,-0.20526263686471002,-0.20123045781217794,-0.45115399516196647,0.05232824054220678,0.95,10000,True
B_RIDGE,B_DECISION_TREE,quadratic_weighted_kappa,0.2247254640837113,0.2258836877789679,-0.03215725524897317,0.49883867289663586,0.95,10000,True
B_RIDGE,C_LOGISTIC_REGRESSION,quadratic_weighted_kappa,-0.15975254430797625,-0.1584995721535519,-0.43659575928936994,0.11859739076429363,0.95,10000,True
B_RIDGE,C_RIDGE,quadratic_weighted_kappa,-0.09871520871386241,-0.09779470391904314,-0.3798776877050016,0.17993579846211585,0.95,10000,True
B_RIDGE,C_COMPLEMENT_NB,quadratic_weighted_kappa,-0.1952354984797825,-0.19210651127304723,-0.4453801347736015,0.06575820189045631,0.95,10000,True
B_RIDGE,C_DECISION_TREE,quadratic_weighted_kappa,0.030528880265658254,0.035300277131809034,-0.18590747674928432,0.2634786835887238,0.95,10000,True
B_RIDGE,D_FROZEN_MINILM,quadratic_weighted_kappa,-0.06145884375010957,-0.06235728223876581,-0.3107574629797028,0.20341885254559475,0.95,10000,True
B_RIDGE,E_FINETUNED_BERT,quadratic_weighted_kappa,-0.16745384419210418,-0.16493253067756644,-0.38470850927915407,0.055957517908047115,0.95,10000,True
B_RIDGE,BASELINE_MOST_FREQUENT,quadratic_weighted_kappa,0.13542045868219876,0.13892698667778255,-0.07862386426799592,0.36195512185234574,0.95,10000,True
B_RIDGE,BASELINE_STRATIFIED_RANDOM,quadratic_weighted_kappa,0.14879279466214035,0.15353250378327846,-0.2039082517679951,0.518743767843165,0.95,10000,True
B_COMPLEMENT_NB,B_DECISION_TREE,quadratic_weighted_kappa,0.4299881009484213,0.4271141455911458,0.16015517217328057,0.6867778003346363,0.95,10000,True
B_COMPLEMENT_NB,C_LOGISTIC_REGRESSION,quadratic_weighted_kappa,0.04551009255673377,0.042730885658626025,-0.1962278070070052,0.29430850166693834,0.95,10000,True
B_COMPLEMENT_NB,C_RIDGE,quadratic_weighted_kappa,0.10654742815084761,0.10343575389313478,-0.14260754120615587,0.3600617272652366,0.95,10000,True
B_COMPLEMENT_NB,C_COMPLEMENT_NB,quadratic_weighted_kappa,0.010027138384927525,0.009123946539130706,-0.04301930457094861,0.06216662235589288,0.95,10000,True
B_COMPLEMENT_NB,C_DECISION_TREE,quadratic_weighted_kappa,0.23579151713036828,0.23653073494398696,-0.0358990996945506,0.4984539664421035,0.95,10000,True
B_COMPLEMENT_NB,D_FROZEN_MINILM,quadratic_weighted_kappa,0.14380379311460045,0.1388731755734121,-0.11323243156582509,0.399749544306074,0.95,10000,True
B_COMPLEMENT_NB,E_FINETUNED_BERT,quadratic_weighted_kappa,0.03780879267260584,0.03629792713461149,-0.2535769270959055,0.3146282048652779,0.95,10000,True
B_COMPLEMENT_NB,BASELINE_MOST_FREQUENT,quadratic_weighted_kappa,0.3406830955469088,0.3401574444899605,0.10753133163399255,0.546222034613761,0.95,10000,True
B_COMPLEMENT_NB,BASELINE_STRATIFIED_RANDOM,quadratic_weighted_kappa,0.3540554315268504,0.3547629615954564,0.012293733339344148,0.6833975770853291,0.95,10000,True
B_DECISION_TREE,C_LOGISTIC_REGRESSION,quadratic_weighted_kappa,-0.38447800839168755,-0.38438325993251976,-0.6452121622967862,-0.12341178182214844,0.95,10000,True
B_DECISION_TREE,C_RIDGE,quadratic_weighted_kappa,-0.3234406727975737,-0.323678391698011,-0.5933023770092504,-0.06402347928470502,0.95,10000,True
B_DECISION_TREE,C_COMPLEMENT_NB,quadratic_weighted_kappa,-0.4199609625634938,-0.4179901990520151,-0.6782900762926068,-0.15085674749946754,0.95,10000,True
B_DECISION_TREE,C_DECISION_TREE,quadratic_weighted_kappa,-0.19419658381805305,-0.19058341064715884,-0.3763969616241398,-0.012990542201540054,0.95,10000,True
B_DECISION_TREE,D_FROZEN_MINILM,quadratic_weighted_kappa,-0.2861843078338209,-0.2882409700177337,-0.5824289255199284,0.0140366062954793,0.95,10000,True
B_DECISION_TREE,E_FINETUNED_BERT,quadratic_weighted_kappa,-0.3921793082758155,-0.39081621845653436,-0.6793514850143596,-0.111884178554051,0.95,10000,True
B_DECISION_TREE,BASELINE_MOST_FREQUENT,quadratic_weighted_kappa,-0.08930500540151254,-0.08695670110118536,-0.24786535303776683,0.047151277013752435,0.95,10000,True
B_DECISION_TREE,BASELINE_STRATIFIED_RANDOM,quadratic_weighted_kappa,-0.07593266942157095,-0.07235118399568942,-0.3191007816752802,0.1795501274470477,0.95,10000,True
C_LOGISTIC_REGRESSION,C_RIDGE,quadratic_weighted_kappa,0.06103733559411384,0.06070486823450876,-0.03270327170258737,0.1792923394146116,0.95,10000,True
